274.291625976563	149.363784790039
381.882904052734	228.968215942383
152.284500122070	255.398391723633
56.9221343994141	309.975158691406
212.205474853516	310.118682861328
64.6317749023438	344.022796630859
62.3239517211914	362.619903564453
235.635437011719	381.180694580078
270.605621337891	447.800872802734
196.280105590820	525.799438476563
18.6436653137207	539.133972167969
304.997131347656	545.196289062500
292.382354736328	555.887023925781
276.716491699219	570.314392089844
268.551910400391	574.156372070313
273.549102783203	580.351135253906
228.225357055664	603.929809570313
176.827896118164	109.390937805176
363.283111572266	118.503425598145
307.113739013672	144.872360229492
166.031936645508	158.720230102539
361.743835449219	174.594589233398
192.185195922852	209.837997436523
230.203475952148	253.183425903320
176.264434814453	307.519042968750
214.959152221680	314.953948974609
37.3112525939941	496.927612304688
338.127075195313	514.677185058594
297.509094238281	555.318847656250
320.123321533203	554.923767089844
180.111557006836	566.675781250000
233.145141601563	604.628356933594
163.119995117188	103.295028686523
342.722503662109	121.911613464355
180.665054321289	206.390274047852
180.665054321289	206.390274047852
307.885803222656	225.857223510742
369.960235595703	227.716842651367
152.274002075195	228.789581298828
183.823013305664	247.147903442383
395.320159912109	278.056243896484
34.2601165771484	289.246643066406
375.831207275391	322.308715820313
340.701110839844	331.940124511719
24.9282665252686	401.321319580078
264.455078125000	518.962890625000
277.703582763672	527.255676269531
282.737426757813	569.452026367188
223.272705078125	65.5281219482422
178.665328979492	87.7636947631836
178.665328979492	87.7636947631836
325.711547851563	149.012619018555
74.8666458129883	194.859603881836
185.574813842773	209.868011474609
171.855895996094	235.702972412109
391.419738769531	236.346221923828
170.629257202148	304.687774658203
387.991699218750	310.268798828125
357.464355468750	330.404266357422
372.352508544922	483.766662597656
246.664215087891	553.465881347656
236.521255493164	561.512695312500
200.950393676758	561.967407226563
288.763397216797	566.599731445313
195.433258056641	568.220947265625
256.564788818359	573.436462402344
250.713623046875	595.169311523438
251.262542724609	631.490417480469
253.726119995117	81.7868041992188
185.181259155273	140.031951904297
185.181259155273	140.031951904297
198.700424194336	280.628265380859
323.622528076172	318.720794677734
64.4129486083984	364.450805664063
334.402099609375	422.622283935547
245.435119628906	459.743011474609
44.4875144958496	498.402740478516
12.3303928375244	499.126708984375
24.1567134857178	540.944702148438
26.8851470947266	576.062500000000
235.725265502930	577.091674804688
244.713943481445	577.836242675781
8.72051906585693	580.798034667969
316.405303955078	624.794738769531
205.857376098633	68.1535873413086
213.680755615234	70.4801025390625
211.391403198242	82.4368133544922
200.154663085938	95.0686492919922
216.043273925781	95.0005874633789
171.811904907227	119.796661376953
173.374313354492	132.898300170898
302.271148681641	138.187011718750
174.961593627930	147.665985107422
174.961593627930	147.665985107422
296.639526367188	158.965927124023
81.2033081054688	199.256149291992
203.172607421875	201.815917968750
337.710571289063	206.824935913086
352.726776123047	209.004486083984
396.343261718750	242.798522949219
208.364379882813	497.091583251953
188.317611694336	126.967887878418
309.912872314453	139.547561645508
89.2452163696289	190.608306884766
347.100372314453	200.376174926758
168.494293212891	217.062515258789
311.775054931641	246.723815917969
198.453018188477	249.982666015625
393.474761962891	266.815460205078
187.420959472656	280.709136962891
403.532318115234	360.372589111328
403.532318115234	360.372589111328
226.713516235352	408.891632080078
244.260910034180	526.876770019531
160.674911499023	546.724670410156
249.158645629883	607.406127929688
190.839859008789	97.8405075073242
121.181465148926	102.352630615234
330.819824218750	142.168899536133
311.633941650391	152.974853515625
159.214172363281	225.492736816406
177.762008666992	240.540313720703
158.337432861328	245.463333129883
221.409347534180	249.413696289063
282.721771240234	265.156372070313
325.615631103516	265.249908447266
195.525619506836	267.921905517578
154.119995117188	290.593963623047
324.801879882813	407.308532714844
325.214416503906	421.010833740234
45.3788452148438	431.851989746094
288.714294433594	475.927154541016
267.683258056641	511.487213134766
8.43896484375000	521.074523925781
54.5863113403320	132.231140136719
290.634002685547	144.011230468750
287.407958984375	159.609069824219
395.302001953125	229.003875732422
348.003326416016	238.317977905273
212.659225463867	256.174072265625
176.356597900391	276.092468261719
190.393844604492	291.957427978516
242.762420654297	359.645385742188
306.434326171875	449.633300781250
297.849700927734	462.898681640625
310.423553466797	463.809814453125
217.704208374023	482.107269287109
217.704208374023	482.107269287109
23.1347751617432	500.283966064453
35.1895332336426	592.977661132813
280.649597167969	599.174560546875
291.282623291016	607.141357421875
255.685012817383	127.456184387207
294.820343017578	128.208465576172
299.149597167969	174.204666137695
296.383209228516	223.205429077148
173.838012695313	291.112976074219
64.8115234375000	447.482147216797
212.872283935547	54.3257293701172
378.477447509766	249.533523559570
297.179443359375	264.563171386719
400.824157714844	278.008209228516
304.898254394531	602.892456054688
159.029830932617	109.524627685547
112.864875793457	126.015434265137
198.585159301758	186.943695068359
210.688995361328	273.246734619141
174.205368041992	573.815002441406
176.286300659180	102.522987365723
107.163604736328	149.965835571289
292.751525878906	205.015365600586
173.496765136719	253.066131591797
157.356872558594	560.187011718750
181.849075317383	312.172088623047
394.181823730469	344.009979248047
235.809783935547	555.071777343750
182.144790649414	200.126800537109
222.858123779297	490.836883544922
221.507736206055	231.747512817383
369.726318359375	230.714492797852
369.726318359375	230.714492797852
199.997512817383	295.691528320313
336.505401611328	246.424972534180
172.099868774414	463.076568603516
177.374404907227	531.906127929688
90.4331588745117	209.771347045898
98.0593032836914	137.594116210938
276.328155517578	407.721771240234
238.747192382813	449.332122802734
125.137908935547	247.884841918945
